,0,1,2,3,4,5,6,7,8,9,10,11
51,-2.0820405,6.2559867,-1.176044,-1.22742,0.3732489,-0.36721635,-0.8852558,-0.39683405,0.44489896,-0.7585945,-0.09692602,0.0714957
52,0.5768705,6.634853,5.5768104,1.8461585,0.34067747,-3.2950466,2.693607,-0.6517858,1.6603808,1.9173687,-0.012831823,0.83015656
53,-1.3978808,1.3146759,-0.3787464,1.9835088,0.5974832,-0.115285195,0.619805,-0.48969394,1.7276992,-1.1471257,3.0531824,-0.2821443
54,-3.7913358,4.9247518,-2.6449625,-0.84438825,0.92940825,-1.3762794,0.93521273,0.40496233,1.4743087,0.29970136,0.27016354,0.56848717
55,-0.030635538,5.889573,3.110537,1.681442,-0.6114348,-2.8298619,0.5760064,-1.3610507,1.4117959,0.26673236,-0.12835325,0.38938528
56,-1.1218253,5.6080694,3.6300445,1.7335223,-0.5906798,-1.1622498,1.6724076,-0.11157052,1.5841606,0.3677755,0.27299932,0.031047972
57,-0.044672858,6.7121663,4.5838103,1.4892342,-0.93241173,-1.7879647,0.9851289,-0.75312245,1.0422193,0.22181812,-0.26921174,0.17677572
58,0.47001466,6.22591,4.881881,0.6119474,-1.307101,-1.9260455,1.5878991,-1.9271835,0.8587483,0.28864574,-0.026711496,0.20460886
59,-1.001074,5.9717493,-0.05923041,-0.40179616,1.1362902,-0.50402623,0.33036235,-0.20493579,-0.07810772,-0.82678294,0.48437983,0.025262238
60,-1.0024343,5.6928244,0.20948681,1.4207066,-0.78862673,-1.3395268,-0.33738005,-0.5395381,0.877344,-0.6106086,0.17476223,0.09815434
61,-0.16086349,5.9631324,4.726639,-0.62028134,-0.15868975,-1.9093388,2.231841,-1.132526,0.38712224,-0.5287675,-0.0036361227,0.08985043
62,-0.3495166,6.4767776,5.4260063,0.73714316,-0.64664745,-2.6515737,0.32383278,-1.042322,0.5901367,-0.49899518,-0.28208783,-0.026937079
63,0.77490336,7.117133,4.9299874,-0.17116062,-0.3510358,-2.7905993,1.7488503,-0.8147732,0.4014069,0.12488733,-0.41296345,0.2575889
64,-1.4906629,6.0543294,2.6711445,1.8417981,-0.86019534,-1.671948,0.20288359,0.2523152,1.4432039,0.40015516,0.23749556,0.28299686
65,0.77490336,7.117133,4.9299874,-0.17116062,-0.3510358,-2.7905993,1.7488503,-0.8147732,0.4014069,0.12488733,-0.41296345,0.2575889
66,-0.07661783,6.221621,3.1043205,0.0596259,-0.7404624,-1.3987266,1.6325287,-0.65821743,0.2784735,-1.3214409,-0.333494,0.17225924
67,0.5893451,6.1398096,2.8905478,1.196604,-0.40749738,0.77044743,1.0645936,-1.2580501,1.1854161,0.69327015,0.7000325,0.18038058
68,-1.9204512,5.2247887,2.9004967,2.9038138,-1.5845383,-2.2850182,-1.1336519,0.5709226,1.4221312,-0.5201439,0.68955255,0.16543962
69,-1.9153425,5.585989,-3.2971303,-0.117702246,0.6855685,-1.7586164,0.2580507,-0.48283428,0.49812236,-0.99270433,-0.37305894,0.14983773
70,-1.1859266,4.590939,0.78740406,1.3964585,-2.3726041,-0.5965679,-0.72684306,-0.83657104,0.7601374,-1.9160777,0.65138656,-0.27821133
71,-1.0512228,4.892365,1.6180984,2.835663,-1.4239557,-2.058997,-0.64664865,-0.54410946,1.3065716,-0.983894,0.40663278,-0.05833696
72,-1.081505,5.1190805,0.2592681,-0.58343244,0.9545345,0.726428,-0.3062328,-0.12600437,0.42355382,-1.2556381,1.0885739,-0.06529647
73,0.5718382,6.8450456,6.1823716,0.60995775,-0.63510996,-3.0337021,0.67749953,-1.7223551,0.89997655,1.030198,-0.00905118,0.29095778
74,-0.6593289,6.65807,5.109621,1.2820483,0.16042635,-1.6375031,1.2824445,0.59604657,1.333856,0.31413218,-0.081859075,0.23990858
75,-0.33383253,6.7147884,3.0656972,2.3355453,-0.86880857,-3.4636836,-0.39781475,-0.6594461,0.851435,0.20351197,-0.29463145,0.35216865
76,-1.9204512,5.2247887,2.9004967,2.9038138,-1.5845383,-2.2850182,-1.1336519,0.5709226,1.4221312,-0.5201439,0.68955255,0.16543962
77,-1.2321802,6.588516,4.349131,1.5473182,0.14543028,-3.6058078,0.97911024,1.3442609,1.2959864,0.52718914,-0.07246005,0.47865582
78,-1.0346313,4.779761,0.626975,0.94600606,-0.35372508,-0.65886873,0.69532585,-0.47554284,1.4690841,-0.4228562,0.72333074,0.46428105
79,-0.9950453,4.780721,1.5325394,1.1162621,-1.6920301,-0.20554136,-0.48473358,-0.62939656,1.1462226,-1.3469852,0.7780638,0.08408108
80,0.9027231,6.7159247,5.829288,0.93767905,-0.73847544,-2.844799,1.0591832,-2.0082598,0.8803095,0.34833118,-0.3959265,0.18630709
81,-0.9950453,4.780721,1.5325394,1.1162621,-1.6920301,-0.20554136,-0.48473358,-0.62939656,1.1462226,-1.3469852,0.7780638,0.08408108
82,-0.9950453,4.780721,1.5325394,1.1162621,-1.6920301,-0.20554136,-0.48473358,-0.62939656,1.1462226,-1.3469852,0.7780638,0.08408108
83,-1.0225886,5.3605504,-0.761389,0.63668114,-0.59375834,-0.4845728,0.4542291,-0.6895149,0.7004689,-1.0378413,0.20693769,0.07550961
84,-2.0042305,6.014515,-1.7006869,-0.3577508,-0.13799042,-0.61331147,-0.27236524,-0.29485068,0.494985,-0.5028232,0.07360738,0.19896318
85,-1.0949144,5.5409527,-0.76435345,0.47068453,-0.44462857,-0.5344349,0.4150904,-0.69027925,0.68777037,-1.0174874,0.05045165,0.10171431
86,-1.6565226,5.4481664,-0.5122559,-1.362996,0.5199528,-0.57700104,0.78390527,-1.0204728,0.6114129,-0.71310043,0.0709119,0.0499903
87,-1.0207089,5.280509,-0.7288382,0.699199,-0.79752004,-0.41050413,0.2573857,-0.93590194,0.83713245,-0.8827267,0.27166077,0.09936404
88,-0.7415525,5.3694587,1.6946568,0.24893484,-0.43950155,-0.6467252,-0.12899646,-1.2798203,1.2403847,-0.11064125,0.5672332,0.16922982
89,-4.2671313,4.449929,-3.4685938,0.18817976,1.4207654,-2.4396167,0.5285776,1.4463028,0.092560075,-0.6428798,0.99904525,0.0032415674
90,0.9027231,6.7159247,5.829288,0.93767905,-0.73847544,-2.844799,1.0591832,-2.0082598,0.8803095,0.34833118,-0.3959265,0.18630709
91,-0.78737026,4.8411703,2.6902573,-0.33655092,-1.2396175,-0.08089272,1.4316858,-1.1623564,1.0226815,-0.89538777,0.641281,0.11055
92,-0.16185828,5.414641,1.6455592,0.23743658,0.7634717,0.30191964,2.5761595,0.1578503,-0.2079539,-1.3358673,0.81664836,-0.14463986
93,-0.10973787,6.273768,5.223376,-0.90600705,-0.1845265,-2.4278965,2.1408648,-1.5128353,0.34269693,-0.45829043,-0.35543016,0.076531254
94,-0.6929978,4.9027596,5.053932,0.66141844,-1.3391856,-2.887248,2.663595,-0.69895846,1.8660187,0.8406771,0.697822,0.92006814
95,0.37396845,5.031976,-3.7581685,-0.37761688,2.3121645,-0.17339005,1.1776693,-0.67892694,1.969441,-0.14565495,0.05002403,0.29389063
96,-0.56249696,6.0296316,3.706166,0.21820953,0.13774224,-2.1523073,2.0563052,-0.8657026,0.76639754,0.18137434,-0.017099636,0.18987837
97,-0.56249696,6.0296316,3.706166,0.21820953,0.13774224,-2.1523073,2.0563052,-0.8657026,0.76639754,0.18137434,-0.017099636,0.18987837
98,-1.5926801,5.613793,0.6565865,-1.9904212,1.1781597,-0.9634725,0.7086122,-0.45897195,-0.024647186,-1.3991244,0.13727912,-0.18082215
99,0.37396845,5.031976,-3.7581685,-0.37761688,2.3121645,-0.17339005,1.1776693,-0.67892694,1.969441,-0.14565495,0.05002403,0.29389063
100,-2.0159864,3.0341058,0.5397341,-0.28753912,-0.99681157,-0.054608863,0.6287696,-1.3290346,2.0045006,-0.926871,1.3035479,0.06510915
101,0.22949886,5.8293676,4.187753,-0.046634667,0.07055234,-2.0750978,1.4990919,-1.8505244,1.0030291,0.3711064,0.18235193,0.31583256
102,-0.5603162,6.2416487,3.3668885,-0.43689698,0.12646367,-1.9386519,1.5560962,-1.0822299,0.6596421,0.11265224,-0.08988139,0.2522084
103,-1.7599702,5.7305226,-1.1203485,-1.7047223,0.5514858,-0.45446542,-0.12445386,-0.66824085,0.49529922,-1.169309,-0.09096264,0.04153656
104,-1.5909244,4.527255,1.4023423,1.1219325,-1.9019145,-1.1209143,0.4568117,-0.84819317,1.0840235,-1.0998898,0.5822305,-0.063282296
105,-1.301956,4.9997034,2.3647408,0.026817834,-0.9709583,-1.6012895,1.0878786,-0.78831065,1.1187283,-0.5219327,0.4450829,0.30857858
106,-0.18980323,5.7446017,4.629966,0.60167676,-0.99233097,-1.6968073,1.8893058,-1.4156977,1.4037066,0.3974508,0.083088316,0.23594894
107,-0.98357534,6.2182965,3.7207725,1.6635524,-0.4962854,0.67601776,1.1486013,-0.1547644,2.0626166,1.2587603,0.36004496,-0.09324313
108,0.39780384,5.5286155,4.2927623,-0.63158035,0.12912886,-2.0977862,1.1213518,-2.3873022,1.212672,-0.12387982,-0.16456832,-0.55890745
109,-0.2947479,4.878422,0.36709428,0.36742082,-0.56878,-0.8957063,1.0158129,-1.6282474,0.8768087,-0.38880292,0.65016925,0.10312645
110,-0.42296118,5.0360293,0.5037155,0.27089366,-0.620553,-0.92606866,1.0993305,-1.5476434,0.7983983,-0.39113352,0.54538906,0.09066306
111,-1.4558079,5.689535,-1.2897784,-0.69401455,1.1916023,0.029117722,0.5179969,0.0039724717,-0.035510577,-1.0507497,0.5130438,-0.0011847139
112,-1.0818229,5.662541,2.662238,1.1494616,-1.2807133,-1.6308806,0.7124993,0.36549234,1.7491169,0.36300004,0.38926536,0.16534671
113,-0.0068732062,4.9286456,0.43896908,0.14024353,0.43843794,-0.77030456,1.0164151,-1.1783191,0.34199184,-0.46997774,1.1070322,0.06181257
114,0.8661908,7.253569,-0.98356354,1.6297238,1.066734,-1.9437716,-0.5369704,0.39847898,-0.14324848,-0.12622556,0.16906671,0.22996177
115,-1.4886533,5.692527,3.5885365,1.0264083,-0.5417065,-1.1237868,2.1400487,-0.24372242,1.3666621,0.42743298,0.18248178,0.08609018
116,-1.3901604,4.0307555,-2.1188085,-0.3170514,1.2133415,-0.16261214,1.2442571,-1.1214648,0.9606372,-0.1749707,1.2380356,0.024958406
117,-0.53522307,6.673213,3.8904932,1.0137616,-1.0517584,-1.206001,0.7828044,-1.5314744,1.2519381,0.9808126,-0.18339214,0.13305207
118,-2.1554427,5.493618,-3.5299118,-0.5545834,0.57327396,-1.397898,0.7152097,-0.72992295,0.65008205,-0.85279745,-0.46373188,0.23425001
119,-1.2199664,5.150358,0.9832523,0.7838877,0.94845885,-1.9331517,0.808328,-0.7200185,1.6066604,0.13565889,0.19699642,0.36416015
120,-3.31772,4.581907,-2.9529011,-1.1203144,1.6456633,-1.7765089,1.400856,0.16072305,1.3110847,-0.48270485,0.014398737,0.4358392
121,-2.6156113,5.086933,-1.2216889,-2.2098382,1.7673355,-1.7681715,2.4381118,0.07160575,-0.060485736,-1.1123742,0.08617002,0.04436536
122,-1.1995591,5.1399674,3.4482083,1.3677707,-1.6452445,-1.9904351,-0.71408635,-0.9287195,1.3598441,-0.26453006,0.68461335,0.2196572
123,-2.6156113,5.086933,-1.2216889,-2.2098382,1.7673355,-1.7681715,2.4381118,0.07160575,-0.060485736,-1.1123742,0.08617002,0.04436536
124,-3.31772,4.581907,-2.9529011,-1.1203144,1.6456633,-1.7765089,1.400856,0.16072305,1.3110847,-0.48270485,0.014398737,0.4358392
125,-3.1705575,3.909376,-2.4201713,-1.365727,0.4157166,-1.1036041,1.2160499,-0.24855465,1.0665371,-0.8952107,0.682933,0.21879327
126,-1.8367326,6.2601004,0.67216265,-1.7284595,0.78147215,-1.5647429,1.303561,-0.5931261,0.3337469,-0.12429865,-0.16798973,0.506558
127,-1.2639805,5.3699183,1.2016146,-0.7173525,-0.5620451,-0.73111826,0.7407043,-1.1492646,0.5132709,-1.0181003,0.2265911,0.06809546
128,-0.23689117,7.2631865,4.5229945,-0.7777738,1.167801,-2.7457619,2.9059987,-0.93783796,0.08597749,0.03500273,-1.0018585,0.06780424
129,-1.1995591,5.1399674,3.4482083,1.3677707,-1.6452445,-1.9904351,-0.71408635,-0.9287195,1.3598441,-0.26453006,0.68461335,0.2196572
130,-0.80687094,4.7103376,0.12668338,-0.42450094,0.028177628,-0.257646,1.1431024,-0.6737117,0.5539884,-1.5220144,0.6399418,0.09723583
131,-1.3810129,4.685794,5.6621275,0.75962347,-0.06802124,-2.2153955,1.4867449,-0.7004607,1.961729,0.27418265,0.61130166,0.122055665
132,0.094900966,5.9432364,4.792228,-0.46409526,-1.3285134,-1.0432328,2.1461837,-2.1796823,1.0504805,0.16247503,-0.08032075,0.13897626
133,0.14680485,5.7258625,2.952251,1.4696294,-0.76529884,-2.0178375,0.19768748,-0.745519,0.87940454,-0.8473483,0.18338735,0.23954919
134,0.094900966,5.9432364,4.792228,-0.46409526,-1.3285134,-1.0432328,2.1461837,-2.1796823,1.0504805,0.16247503,-0.08032075,0.13897626
135,-1.3087313,4.4543,-0.23257434,-0.5108943,1.1844358,-1.2267047,1.3813281,-0.7026728,0.994531,-1.569181,0.11092349,-0.01762104
136,-0.78601843,5.278784,4.4270263,0.56479067,-1.1453929,-2.1349735,2.1434388,-0.45242542,1.093954,-0.4615244,0.26564303,0.2603928
137,0.14680485,5.7258625,2.952251,1.4696294,-0.76529884,-2.0178375,0.19768748,-0.745519,0.87940454,-0.8473483,0.18338735,0.23954919
138,-1.9357204,4.687909,-0.19476727,-1.4135083,0.69258773,-0.063687876,-0.21313748,-0.035790265,0.11054783,-2.026369,0.93211824,-0.07582222
139,0.29595757,5.8228383,6.371773,0.9326349,-1.0245427,-2.0671992,0.21271646,-1.3325529,0.76435673,-0.7520535,0.30655465,-0.0839434
140,-0.6676471,5.393867,5.0630717,0.36675552,-0.78514683,-2.2872152,1.3092635,-1.0799286,1.201225,-0.09249423,0.35767442,0.38799828
141,0.960363,7.990437,7.4597125,-0.33027348,0.60800713,-3.721922,2.5266118,-1.5719023,0.47713098,1.4522978,-0.8167488,0.591842
142,-1.768451,4.8658557,2.746915,0.24857022,-0.55272377,-1.4632725,1.3020656,-0.61272305,1.577186,-0.10846706,0.3904534,0.042472586
143,-4.50487,4.2273946,-3.1393032,0.37642965,-0.42816693,-1.3367704,-0.6280268,1.0601144,1.1247536,-0.6248458,0.9589075,0.23473969
144,-1.7911006,6.2948403,0.35991594,-2.0951293,0.7880008,-1.2675129,0.49855953,-1.0471737,0.39295152,-0.027398357,-0.12708542,0.33779424
145,0.6625385,5.556071,4.550119,1.0842875,-0.12969437,-2.496925,1.0607708,-2.0976703,1.3328836,0.19395596,0.11767189,0.1445263
146,-1.9748256,5.995436,1.6147542,0.33297253,0.03331164,-0.2131076,0.09470182,-0.2976464,1.4742953,0.5545183,0.28395346,0.20182453
147,-1.8344383,5.384672,0.7922545,-0.9607495,0.16448551,0.047114108,0.38498607,-0.70709825,1.0466406,-0.28392398,0.47739676,0.118699804
148,0.030001119,5.531556,4.9037647,0.61909276,-0.6039637,-1.5151888,1.9106035,-1.3417273,1.5158023,0.116423056,0.16177963,0.30859935
149,0.030001119,5.531556,4.9037647,0.61909276,-0.6039637,-1.5151888,1.9106035,-1.3417273,1.5158023,0.116423056,0.16177963,0.30859935
150,0.42879415,10.104247,2.6656027,5.242617,1.5145186,6.570385,-0.6975965,1.8550979,2.0565596,2.7060106,-0.17401323,-0.07048647
151,-2.3336518,5.042276,-2.1197255,-0.68156075,-0.0756022,-0.10968957,-0.0792611,-0.673052,1.0653884,-0.6489389,0.34186956,0.2600016
152,-0.84007215,5.374615,3.4825656,1.1870434,-1.7989743,-1.53719,1.2830747,-0.5232396,1.4164757,-0.014528872,0.49466267,0.6407943
153,-1.9385984,3.0260549,-0.34288144,1.4285314,-1.6955744,-0.42505595,0.99087095,-0.7530882,1.705032,-0.7899053,1.5479228,0.09502264
154,-1.5242479,5.8799977,4.0577035,0.47191,-0.052310973,-2.9079742,2.5523167,0.5809413,1.6075919,0.8109203,0.03267893,0.6202429
155,-1.5917156,5.8091764,0.8955294,-0.39420694,-0.60445696,-0.5859001,1.7404782,-0.39464232,0.78269863,-0.24139887,0.076109804,0.34998882
156,-0.5748232,5.775828,0.11740329,-0.71300733,0.8428335,-0.7855832,0.8744899,-1.3759137,0.89890265,-0.23299108,-0.047715202,0.19972628
157,-0.84007215,5.374615,3.4825656,1.1870434,-1.7989743,-1.53719,1.2830747,-0.5232396,1.4164757,-0.014528872,0.49466267,0.6407943
158,0.31606132,6.2688475,3.614975,-0.22112165,-0.8739386,-1.7896641,2.705043,-1.571573,0.063028455,-0.5630944,-0.2886509,0.09815082
159,-1.5687306,4.8048267,1.8701284,0.60227126,-1.0122143,-1.029078,1.815956,-0.5004521,1.5759802,-0.27942395,0.386525,0.37132198
160,-1.5426352,5.8960514,0.14830418,-1.1503619,-0.1931659,-0.2647618,0.47270098,-0.49909717,0.5274204,-0.87799287,0.04186533,0.16919066
161,-1.0859464,4.5068235,4.5231333,1.0388159,-1.3232015,-1.3125156,1.7005062,-1.0221982,1.9660769,0.21775348,0.7656139,0.14223203
162,0.6053542,4.7370033,1.7857305,0.5494643,1.1995523,0.05873353,2.8494723,0.25025052,-0.2644861,-2.0236475,1.1737505,-0.007870611
163,-0.13430147,5.7724004,4.7262497,0.07180483,-1.1370038,-0.93944854,0.07153631,-1.6273928,0.9460224,-0.6550084,0.23981635,-0.066807
164,-0.6191939,6.2547708,1.3929296,1.7890396,-2.4346478,-1.3168924,-0.060662147,-1.2932851,1.1464684,0.34548673,-0.01649425,0.23915057
165,-1.0708439,5.1878166,2.4894264,0.32104155,0.20156206,-2.228039,0.6794375,-0.85432744,1.2683038,-0.18517004,0.36889648,0.52887124
166,-3.2894006,4.328883,1.7921101,1.1607807,-0.4389724,-2.3731835,0.8715638,0.7813118,1.9446868,0.2048162,0.8422876,0.44297308
167,0.12343552,5.8492427,4.436122,0.46748692,-1.6759138,-0.891514,1.7765148,-1.51819,0.82399833,-0.50480753,0.05740519,0.09877899
168,-1.8390877,5.569867,-0.80608565,-1.7266665,2.3627462,-1.3735108,0.23685798,-1.2964725,0.66549116,-1.0082843,-0.54227823,-0.29317975
169,0.3631632,5.631547,5.6542163,0.44757488,-0.6738143,-1.7894722,1.4290618,-2.171447,1.454015,0.6245318,0.3054062,0.14813422
170,-1.2267449,5.1135945,1.8463271,0.5361128,0.5086147,-1.7431941,0.92692137,-0.48880506,1.327881,-0.3511907,0.2956414,0.25797546
171,0.41225523,5.921844,4.263614,1.3380635,-0.45375246,-2.6337426,0.5390593,-2.0281122,1.1216503,0.41114956,0.06998998,0.010912672
172,-1.4618037,5.0659256,2.8846304,1.0436709,-1.7217807,-1.69635,0.63223433,-0.61749923,1.0521504,-0.75931996,0.38207343,-0.032694533
173,-0.53775334,5.705039,3.17967,1.5211446,-1.76392,-1.3576722,-0.32800403,-1.278952,0.8930254,-0.6971241,0.19373924,-0.15497224
174,-1.4486729,6.2339754,1.3788391,-1.4891666,0.6109372,-1.0502015,0.5930097,-0.61970407,0.5096345,-0.28797552,0.02402297,0.45239595
175,-1.1375823,5.163967,1.9778767,0.63100564,-1.8461723,-0.23012051,0.15211919,-1.1916748,1.3164821,-0.41743037,0.5386987,0.078136876
176,-1.2672145,5.607421,3.3539329,2.3018527,-1.7804139,-2.1678255,-1.1906818,-0.52540404,1.2299217,-0.29216582,0.48024872,0.15984625
177,-1.4486729,6.2339754,1.3788391,-1.4891666,0.6109372,-1.0502015,0.5930097,-0.61970407,0.5096345,-0.28797552,0.02402297,0.45239595
178,-1.6906819,6.3605084,0.5178824,-1.4385926,0.5827543,-1.5119097,-0.2939724,-0.7103565,0.40289238,-0.22266659,-0.053777836,0.25106695
