,0,1,2,3,4,5,6,7,8,9,10,11
53,2.1512704,-0.5036141,0.13270523,-0.19445841,-0.024930198,-0.213034,-0.4700018,-0.051213056,-0.38669583,0.29766184,0.92149734,-0.2773052
54,1.7784866,-0.65025675,-1.5692478,-0.72544354,-0.8954199,0.82593113,0.12108472,-0.40387544,0.6664116,-0.1748,-0.1115911,-0.10016123
55,-1.155915,0.10027654,-0.28941548,-1.7286237,0.3660074,0.6708826,-0.51603967,-0.10780146,-0.059991725,-0.25970593,-0.6306356,0.046376348
56,-0.52424824,-0.80828685,0.063351996,0.11105451,-0.5934478,0.409692,0.9497932,-1.6919984,0.1366505,-0.11570579,-0.64008975,-0.20412885
57,0.74741936,0.5970762,0.29221845,-0.43582895,0.11934576,2.05273,-1.0476371,-0.49406928,-0.2570857,-0.06626969,-0.17707436,0.024902795
58,1.7784866,-0.65025675,-1.5692478,-0.72544354,-0.8954199,0.82593113,0.12108472,-0.40387544,0.6664116,-0.1748,-0.1115911,-0.10016123
59,-1.4637586,-0.17721607,-0.20462225,-2.104882,1.7478129,0.26285437,-0.6034541,-0.5910969,-1.3107237,0.13879739,0.34979895,-0.12147416
60,-1.155915,0.10027654,-0.28941548,-1.7286237,0.3660074,0.6708826,-0.51603967,-0.10780146,-0.059991725,-0.25970593,-0.6306356,0.046376348
61,-0.73493445,-0.4476872,0.40801883,-0.22847192,0.043201786,0.24231106,-0.43621585,-0.8774354,-0.33114144,-0.14615692,-0.10036199,0.08533901
62,-0.849251,0.6665548,-1.5985916,-0.57293737,0.45233178,1.0638213,-1.4707164,-0.76666605,-0.8548391,-0.06813764,-0.5056854,0.028427083
63,-1.7255677,-1.0903631,-0.24719244,-0.05192521,0.29835957,-0.28255746,-0.35967883,0.6122673,0.5279522,0.72594476,0.42252415,-0.26781836
64,0.5047408,-1.3657196,-1.2253541,0.25055978,1.9087136,0.2577948,-0.725506,-2.0775082,0.55438596,-0.62352735,-0.42818198,-0.038471993
65,-1.2488979,0.0009610081,-0.25971764,1.0313461,-0.7672751,-0.047693256,-0.5409589,-0.13619325,-0.1249705,-0.030419357,-0.5598002,-0.0067534507
66,0.6389217,0.15792723,0.56274897,-1.5985801,-0.8853547,0.6754151,-0.086150326,-0.21491082,0.1174451,0.2820909,-0.17358354,-0.10077202
67,2.3723793,-0.6804127,-0.45879585,0.7660508,0.69539875,0.49112484,0.14377177,0.05969678,-0.9729924,-0.54498696,1.0088731,-0.049457695
68,1.4789169,0.029263133,-1.6089463,1.1089061,0.71464103,-0.20435667,-0.3531322,-0.9162118,-1.0131168,0.56874025,0.43959787,0.11139776
69,0.29019836,0.51553524,-2.7846775,2.0699363,-1.324489,-0.34266895,0.26750237,-0.14764568,-1.158583,1.1113297,0.19471872,0.1557173
70,-0.29760137,0.8291153,3.0273983,-0.52183044,-0.7330084,0.79045093,-0.42751795,-0.64828366,-0.9102977,-0.50690037,-0.57962954,0.012211014
71,-1.2488979,0.0009610081,-0.25971764,1.0313461,-0.7672751,-0.047693256,-0.5409589,-0.13619325,-0.1249705,-0.030419357,-0.5598002,-0.0067534507
72,0.6389217,0.15792723,0.56274897,-1.5985801,-0.8853547,0.6754151,-0.086150326,-0.21491082,0.1174451,0.2820909,-0.17358354,-0.10077202
73,-2.2591047,-1.3842871,0.85260046,0.23578312,-0.12548609,0.17274721,0.60778147,-0.39039904,0.9128049,0.6077988,-0.04242483,0.01736754
74,-2.397196,0.17872381,0.35910925,0.83578074,-0.4514203,-0.5762868,-0.22070077,0.5108564,-0.110153146,0.2332189,-0.7300424,0.03948559
75,0.9672422,0.5164982,1.2937891,-0.56309164,-0.47283724,0.82145166,-1.5710206,0.13129196,0.14684355,-0.19129199,-0.19388433,0.06550349
76,-0.2759996,1.1214464,-0.7709423,-1.4635384,0.21469362,0.749184,0.98128957,0.16752182,-1.1386487,-0.2365209,-0.97425944,-0.16694698
77,-1.0145359,0.3357085,-0.5447148,1.9622743,-0.7827536,-0.35071114,-0.8798247,-0.19092895,-0.34593114,0.14832191,-0.6148481,-0.023186618
78,2.7536826,0.13242616,-0.52355623,0.20247781,-0.80547357,-0.43672016,-0.6348382,0.24722417,0.5625844,0.17190197,-0.18936837,-0.26955268
79,0.6528898,-0.036586784,-0.6394738,-0.50474197,1.0227585,0.3535596,-0.15392183,-0.71333814,-0.048062116,0.42755046,-0.18277043,0.0042013586
80,1.6496242,-0.31111595,-0.80348724,0.1811959,-0.3934219,-0.19972667,0.24991564,-0.99195516,-0.4653932,0.7091136,0.43446246,-0.071191564
81,2.6418512,0.20256566,0.5961074,-0.058940012,0.23412418,-0.16180977,1.5545242,0.67571366,-0.3018536,-1.2701154,-0.7549558,-0.17735822
82,2.583853,0.28996852,0.6126114,-0.046964962,0.14049944,-0.21914306,1.603186,0.7681347,-0.378834,-1.2881364,-0.7914179,-0.16749184
83,2.6846993,-0.65090615,-1.130025,0.2331147,0.45497915,-0.3528806,0.04282086,-0.32792458,0.71830446,0.14242043,0.00073352683,-0.10811437
84,2.6418512,0.20256566,0.5961074,-0.058940012,0.23412418,-0.16180977,1.5545242,0.67571366,-0.3018536,-1.2701154,-0.7549558,-0.17735822
85,2.583853,0.28996852,0.6126114,-0.046964962,0.14049944,-0.21914306,1.603186,0.7681347,-0.378834,-1.2881364,-0.7914179,-0.16749184
86,2.6887622,0.03160995,0.8652083,0.0571847,0.15565407,-0.08345589,1.5348366,0.4764906,-0.23953499,-1.323652,-0.66630465,-0.09226859
87,2.6288714,-1.0867803,-0.7904046,0.85702777,1.0087326,0.3479436,0.4106168,-0.33068377,-0.49479118,-0.87542635,0.6905087,0.055581097
88,-1.5488205,-1.6566327,0.10128491,0.53243506,0.7612073,-0.3701324,0.61510634,-0.55120635,0.7080188,0.41865408,0.124746054,0.02543126
89,-1.5052904,-1.7673528,0.16894218,0.62847084,0.6812606,-0.3574902,0.46317622,-0.60396266,0.8051578,0.39296684,0.17773072,0.0038696371
90,-0.55390817,-1.3099606,0.46463212,0.67850375,0.5175241,-0.2314122,0.057989407,-1.2510418,0.5513265,0.36642775,0.056149587,0.031393945
91,3.1126068,-0.83782387,-0.47457084,-0.4499522,1.0929271,-0.17884116,-0.27734953,-0.6118564,-0.0019476148,-0.023619706,0.7044665,-0.15270625
92,2.5607429,0.06029615,0.3732101,-0.034528624,-1.164575,0.31634054,1.2709996,2.0575926,-0.6778242,-1.0829328,0.31962177,-0.29369545
93,-1.5395375,-0.36425298,2.7832842,-1.2153734,0.31364232,-0.015276646,-0.093641244,-0.6640039,-0.10584339,0.17825986,-0.16638257,0.009528028
94,2.5607429,0.06029615,0.3732101,-0.034528624,-1.164575,0.31634054,1.2709996,2.0575926,-0.6778242,-1.0829328,0.31962177,-0.29369545
95,2.9667199,-0.18767929,0.44147733,-0.50633365,0.49885368,0.2550181,-0.21473466,-0.08515158,0.2458632,-0.01530381,0.25189894,-0.15594923
96,1.7968113,-0.7876965,-1.0399053,0.54302245,-0.76313084,0.26641604,0.45206082,-1.4059527,0.95480454,0.4131318,-0.36313367,-0.25636712
97,1.7209709,-0.7110034,-1.8948401,-0.37715095,-0.5395157,0.50383943,0.16028261,-0.40414977,0.7168766,0.12154358,-0.039561555,-0.034645077
98,3.5498693,0.46536794,0.5583593,-1.1564415,-0.0795979,-0.06810411,-0.12090238,0.82097244,0.41780943,0.0876845,-0.018092861,-0.09770954
99,2.9667199,-0.18767929,0.44147733,-0.50633365,0.49885368,0.2550181,-0.21473466,-0.08515158,0.2458632,-0.01530381,0.25189894,-0.15594923
100,1.6499014,-0.21058244,0.21956041,-1.2391549,-1.5475634,0.6802541,-0.056844458,-0.3251753,0.93527925,0.35863718,-0.23074584,-0.31230083
101,1.7968113,-0.7876965,-1.0399053,0.54302245,-0.76313084,0.26641604,0.45206082,-1.4059527,0.95480454,0.4131318,-0.36313367,-0.25636712
102,3.1490455,-0.03236598,-0.5262493,0.05103276,-0.45481947,-0.72700906,-0.58704853,0.21502188,0.67092246,-0.22020747,-0.31650817,-0.15593435
103,3.1490455,-0.03236598,-0.5262493,0.05103276,-0.45481947,-0.72700906,-0.58704853,0.21502188,0.67092246,-0.22020747,-0.31650817,-0.15593435
104,-0.22173592,-0.07676252,-0.64672893,0.98989844,0.68076986,-0.23522672,-0.25228217,-0.5490171,-1.098359,0.22598894,0.18850768,-0.07368751
105,2.7209868,-0.79988176,1.1773298,0.48447585,0.75702274,1.8234149,0.24239433,-0.017193867,0.6965468,-1.2188586,0.07148957,0.1700995
106,4.355876,-0.073089026,0.10771908,-0.20125629,0.03671577,-0.4647226,0.056733042,0.80370194,-0.4130704,0.21691372,1.0642507,-0.18799154
107,3.4606752,-0.2983295,0.45561108,0.17347497,0.8474204,-0.117195055,0.5190885,0.2422374,0.42421734,-0.65989935,-0.14791243,0.09987596
108,1.1030647,0.68168646,-0.6025517,-0.55816793,-0.21672319,0.035363387,0.25897062,0.4656107,-0.8907971,-0.24608542,-0.3015055,-0.027599972
109,1.1030647,0.68168646,-0.6025517,-0.55816793,-0.21672319,0.035363387,0.25897062,0.4656107,-0.8907971,-0.24608542,-0.3015055,-0.027599972
110,-2.1817415,1.0887673,-3.4135752,-1.209165,-0.6523916,1.066314,0.41284484,-0.37992176,-1.313306,0.9305226,-0.6838766,0.0751221
111,-1.4482366,-0.81006,-1.0123099,-0.12110943,0.12700169,0.23328458,0.17311037,0.0833007,-0.39231536,0.31176996,0.39064297,-0.083412625
112,-1.9092845,-1.0942719,1.302516,0.050893933,-0.91657025,0.36423925,0.14671859,-0.13107005,0.26296395,0.14677891,0.25221214,0.11026929
113,3.4606752,-0.2983295,0.45561108,0.17347497,0.8474204,-0.117195055,0.5190885,0.2422374,0.42421734,-0.65989935,-0.14791243,0.09987596
114,3.20906,0.04805166,0.44619206,0.1272703,0.5918208,-0.12146224,0.38800588,0.38807133,0.06801739,-0.32514152,-0.016727775,0.01776642
115,-1.3553767,0.3350277,-1.5282773,-1.2909223,-0.0539358,0.53976816,-1.3353273,0.2286039,-0.19992958,0.022745574,-0.4682427,0.0046040644
116,2.361923,0.60156375,0.74890876,-0.6609206,-0.28578326,0.0336062,-0.972382,-0.16852395,0.18218715,-0.14150482,-0.41969657,0.02748764
117,0.49140942,-0.30253515,0.08895115,-0.50489193,-0.9620331,0.8380125,0.3918795,-1.0504057,0.20545386,0.68995196,-0.025823189,-0.13196819
118,0.19461845,-0.02806336,-0.24472824,-0.7087515,-1.1906565,1.2120488,0.16448793,-0.8485007,-0.8094644,0.5208044,0.42996526,-0.07825579
119,0.34643427,-0.8231072,0.41940805,1.1111529,-0.05386762,2.1615963,0.85232264,-0.68721545,0.01256142,0.050813053,0.4235828,0.03091629
120,-0.4812532,-1.6411471,-0.2826338,1.1702163,0.42749864,-0.31769237,0.24483322,-1.1316317,0.5504819,-0.588713,-0.2751298,-0.033866096
121,-0.2433665,0.02135917,0.06500735,-1.3215109,0.4459391,-0.4143216,-0.085337944,-0.15715092,-0.29547536,0.18801223,-0.29112145,-0.110137716
122,1.2347095,-0.5373703,-1.6995932,0.92829907,-0.5855415,-0.48121887,0.3890664,-0.6185499,-0.44930705,0.29046574,0.24425197,-0.12026336
123,0.061440937,-0.9775204,-0.18831578,1.9599608,0.25155765,-0.1984171,1.1793345,0.45637593,-0.51751465,-0.64411604,0.22934528,0.032545783
124,0.073167466,-0.95564777,-0.22719944,2.0072231,0.25283623,-0.16799559,1.2151107,0.44687614,-0.59020114,-0.5583513,0.29765934,0.024938906
125,-1.4314444,-0.47698689,-1.0839094,-1.6198741,-2.112886,0.3412704,0.26579094,0.82609314,0.2793267,-0.017840972,-0.22735491,-0.24320324
126,1.2347095,-0.5373703,-1.6995932,0.92829907,-0.5855415,-0.48121887,0.3890664,-0.6185499,-0.44930705,0.29046574,0.24425197,-0.12026336
127,3.080316,-0.049476665,-1.4219587,0.39576897,0.7074117,-0.9447166,0.54891485,0.47049147,-0.7960305,-0.4444026,0.1894925,-0.16929778
128,2.5131857,-0.28668126,-1.2640822,-0.51976496,-0.66033673,-0.4604679,-0.41868505,0.16150783,0.16615057,0.14269593,0.26910523,-0.24462281
129,1.8804289,-0.42612568,-1.1928743,-0.05678327,0.40478835,-0.2999085,-0.6688247,-0.92614514,-0.44196427,-0.30552557,0.14406553,-0.1091036
130,2.230516,-0.09316322,-1.0753784,-0.21033664,-0.6736314,-0.7417825,-0.28539497,0.50554657,0.1519856,0.20375468,0.11067693,-0.25461334
131,-0.5870569,-0.8337773,1.6289029,-0.23013131,0.14897901,-0.25953472,0.4451889,-1.2738463,-0.10554669,-0.12523098,-0.21501245,-0.09421738
132,2.518161,0.052435216,0.8231247,0.28452563,-0.3281453,0.010309396,1.8394508,0.5380821,-0.41090494,-1.2213434,-0.5684953,-0.07676531
133,-1.1619052,-0.6964201,0.74271,0.45806167,-0.42388716,0.19359109,-0.5234743,-0.19140014,0.041553658,-0.5127704,-0.17815645,0.007410252
134,-1.4608284,-0.080352314,-0.20846738,-0.31856206,-0.7874108,0.7756672,0.47748893,0.024832673,-0.3696296,-0.4157296,-0.5670038,0.026392408
135,2.518161,0.052435216,0.8231247,0.28452563,-0.3281453,0.010309396,1.8394508,0.5380821,-0.41090494,-1.2213434,-0.5684953,-0.07676531
136,-0.7929662,-0.3930691,1.175003,0.8098062,-0.21692255,-0.33607447,-0.016550735,-0.88416284,0.03606165,-0.044221874,-0.55229425,-0.13105524
137,0.050452664,0.36509344,1.6446555,-0.020146497,-1.0820509,-0.35352695,-0.14515965,-0.87250304,-0.39561722,0.036542755,-0.6214753,-0.17194077
138,-1.2674454,-0.16991828,1.9583766,0.21299346,-0.58013207,-0.30025786,-0.35974473,-0.3640753,-0.10879647,0.16974021,-0.27053106,-0.037306286
139,-1.0719798,-1.2973965,0.8573078,-0.18474378,0.8046745,0.8576882,-0.0555107,-0.07010517,0.08962342,-0.96315616,0.15048006,0.0854375
140,-0.22825111,-1.750739,-1.303906,0.5418392,0.26363415,1.0794462,0.14471687,-1.1220335,0.1420293,-0.50043434,0.4374559,0.03428737
141,-0.8640217,1.4431089,-1.8530432,-1.9981346,0.09731064,0.694345,0.79245234,0.060023144,-1.32646,0.12589698,-1.1233857,-0.13842687
142,-2.1604962,-0.17839146,-0.47937545,0.36050382,-0.72420746,-0.5503694,0.22515082,0.94093764,-0.0068753446,0.21634372,-0.46389776,-0.06514107
143,0.03259287,-0.15789576,0.8837661,-1.0856358,0.049319502,1.2646946,-0.49552655,-0.34472153,-0.4178192,-0.48679817,0.09488279,0.10813618
144,0.44823858,-1.1607853,1.0774931,-0.46731797,0.5226993,-0.26509798,0.6896073,-0.60911566,0.8355915,0.6732105,0.21384138,-0.105903685
145,1.927641,-0.46406972,0.8126054,0.2186128,-0.2760097,0.12744679,0.4569391,-0.4553684,1.029333,-0.1020136,-0.484519,0.11373565
146,0.03259287,-0.15789576,0.8837661,-1.0856358,0.049319502,1.2646946,-0.49552655,-0.34472153,-0.4178192,-0.48679817,0.09488279,0.10813618
147,-0.6506601,-0.74233866,1.0897741,0.4940893,-0.12496792,0.6359574,0.069307625,-0.7740134,0.32647392,-0.525919,-0.4582094,-0.0231848
148,0.30174032,1.609317,1.8871543,0.64517725,-1.4430227,-0.683286,-1.8203764,0.7214459,-0.56520236,-0.11820457,-0.79162383,0.060647953
149,3.3391194,-0.17490952,1.0352131,-0.6650234,0.61141646,0.60956067,-0.2489879,0.18025786,0.12660986,-0.19005854,0.52115756,-0.06910328
150,3.3391194,-0.17490952,1.0352131,-0.6650234,0.61141646,0.60956067,-0.2489879,0.18025786,0.12660986,-0.19005854,0.52115756,-0.06910328
151,-2.1387875,-1.308828,-0.8029002,0.099519946,0.78881335,-0.096382454,0.3290351,-0.049715728,0.3192845,0.24376085,0.06298592,0.051358357
152,-2.6288633,-1.2468503,-2.5666053,-0.9251741,1.4633292,0.26857316,0.25301963,-0.19845752,0.30295485,0.17282744,-0.23520081,0.028961718
153,-2.6288633,-1.2468503,-2.5666053,-0.9251741,1.4633292,0.26857316,0.25301963,-0.19845752,0.30295485,0.17282744,-0.23520081,0.028961718
154,-2.1387875,-1.308828,-0.8029002,0.099519946,0.78881335,-0.096382454,0.3290351,-0.049715728,0.3192845,0.24376085,0.06298592,0.051358357
155,2.5244036,-0.34950304,1.0835991,-0.67972153,-0.83547753,0.9690988,0.5021923,1.2950712,-0.06906018,-0.70004916,0.690558,0.08165963
156,-1.3876376,0.06282006,-0.33824277,-0.9358583,-0.5671657,0.6935188,0.5540285,0.45561844,-0.3354999,0.047324315,-0.34286404,0.022892315
157,3.3391194,-0.17490952,1.0352131,-0.6650234,0.61141646,0.60956067,-0.2489879,0.18025786,0.12660986,-0.19005854,0.52115756,-0.06910328
158,2.7619789,-0.6567513,-0.7373226,0.28659612,0.42666817,-0.1771861,-0.11086178,-0.07715891,0.4669065,-0.12782127,0.21268165,-0.12978959
159,2.6393514,-0.62949204,-0.5020105,0.3345499,0.41176715,-0.3010347,0.0012521402,-0.25629798,1.0660001,-0.12620546,-0.3017129,-0.010347141
160,2.1853607,0.4022508,1.0810966,0.59648055,-0.10032252,-0.8813204,0.09123241,-0.38386485,-0.7208398,0.39684987,0.13959536,0.012503894
161,-2.5365162,-0.5197146,0.12216844,-1.082488,1.5839717,-0.4132042,-0.28510594,0.5673096,-0.02143016,0.18550901,-0.19156817,0.030078039
162,1.1675116,0.7119389,0.5780424,-0.6369832,-0.37367892,0.1505149,-0.6985907,0.13062137,-0.77809393,0.24809891,0.14097528,0.015181768
163,0.79789346,0.83672035,3.5977485,-2.6115706,0.11045311,-0.6010073,0.8683161,-0.03713808,-0.82786494,0.41213766,-0.25211814,-0.31255966
164,-1.4651688,-0.55922437,1.3463511,1.1514802,0.9211648,0.004972122,0.41684327,0.7023954,0.050050527,0.5262971,0.2694038,0.2021395
165,-1.1969005,-0.5430287,2.0431511,-0.13451526,-0.5585973,0.43619436,0.48198706,-0.5521121,-0.14701474,0.19125961,0.011977954,-0.0884057
166,-2.137333,0.10716642,1.6950933,-1.2660062,0.9112106,-0.047675274,0.6011621,0.45703197,-1.2122078,-0.058847375,-0.07385454,-0.18618469
167,-1.0110067,-1.4337811,-0.13661943,0.15731321,-0.58150876,0.36210158,1.3808265,-0.030080002,0.27163222,0.18343298,0.33351743,-0.086096644
168,0.29253113,-1.6797295,0.55819315,-0.49857703,0.6727443,0.23823197,0.9470605,-0.27982175,0.9072225,0.03133621,0.3483019,-0.029192938
169,-1.810695,-0.62760437,2.0400143,-0.5194556,0.24447924,0.02905165,0.60123616,1.1319497,0.60137653,-0.0022982443,-0.2052513,0.08824997
170,2.0571113,-0.731221,-1.6105957,-0.2882688,-0.30013835,0.593001,0.338809,-0.03956236,0.72766316,-0.091907,0.02940803,0.0037748842
171,-1.3617263,1.3871713,-1.3682663,-2.588235,1.4800634,1.3396282,-0.06124395,0.20565364,-2.0753782,-0.62508756,-0.71017146,-0.029308867
172,1.0081145,0.03890695,-0.6583901,1.0767694,-0.0886577,0.04686369,-0.96796,-0.044677183,-0.79183656,-0.5254541,0.110477194,-0.037007388
173,0.9046858,0.2265022,-0.81154,0.7874451,0.27427194,-0.108853504,-0.7034454,0.102969706,-0.8867251,-0.57090557,-0.09590913,0.017609198
