,0,1,2,3,4,5,6,7,8,9,10
32,1.6739619,0.35773855,-1.4297304,-1.0223773,-0.98373383,0.052055478,-1.6463401,0.010831296,-0.035845995,0.21483347,-0.77019906
33,-0.018607885,-1.3992851,-0.5215443,-0.47977385,-0.96456337,2.1754239,1.424203,1.2068983,0.11341422,0.30021423,-0.11689926
34,0.6892051,-0.6702342,-0.50119066,-1.1059604,-0.84452206,0.05041389,-0.15651649,-0.08117385,0.23124814,-0.94128543,-0.29837143
35,0.5129711,-1.7878764,-0.6660402,-1.0436753,-1.2968993,0.38539085,0.9369298,0.47085708,-0.23088753,-0.6424005,0.10086733
36,2.0516424,0.106274605,-1.0261474,-0.4766875,0.5408927,-0.6492639,-1.1507225,-0.72520995,0.90098137,0.30567992,-0.18948813
37,2.0516424,0.106274605,-1.0261474,-0.4766875,0.5408927,-0.6492639,-1.1507225,-0.72520995,0.90098137,0.30567992,-0.18948813
38,0.32271504,-0.6923449,-0.7082568,-2.62538,0.17287207,1.0325211,2.4109023,-0.3571893,-1.4541051,-0.44035473,0.17345622
39,0.45140997,-0.77627796,-0.71084166,-2.7279975,0.08893901,1.039081,2.4780056,-0.3571893,-1.3279951,-0.48540848,0.20975065
40,0.45138276,-0.13510418,-0.00075027347,-0.849506,-0.15974534,0.6312442,0.071762875,-0.173179,0.6970141,-0.2989543,0.10086733
41,-0.63971066,0.15098129,-0.22311129,-0.16191609,0.4416409,-0.23039801,-0.008195668,-0.31118673,-1.0188667,-0.49549183,-0.22578256
42,-0.63971066,0.09089969,-0.34075385,-0.2616822,0.39792764,-0.0900144,-0.048980832,-0.31118673,-1.0764277,-0.45043808,-0.29837143
43,-0.51381105,-0.5116569,-0.40156686,-0.13164692,0.2605815,0.51872057,0.10247241,-0.08117385,-0.7528701,-0.051242247,-0.00801596
44,-0.13613048,0.33561337,0.37367955,-0.48560113,0.09205383,-0.5384835,-0.84446144,-0.173179,-1.1314222,-1.1914413,-0.40725473
45,-0.13613048,0.31691805,0.4913222,-0.58536726,0.04834059,-0.4378861,-0.709249,-0.173179,-0.9813595,-1.2551904,-0.33466586
46,0.45138276,-0.13510418,-0.00075027347,-0.849506,-0.15974534,0.6312442,0.071762875,-0.173179,0.6970141,-0.2989543,0.10086733
47,0.09887843,-0.06587078,-1.2922344,-0.3347851,0.31760705,0.28286818,-0.60435057,-0.173179,-1.1367359,0.1669096,-0.7339046
48,-0.113731414,-1.0309267,-1.423806,-0.5840827,-0.899161,1.5550258,-0.32339787,0.7008699,-1.2682526,0.4240134,-0.6976102
49,-0.75721514,-0.13899177,-0.5296577,-0.1960837,-0.077038154,0.13115942,0.47519267,0.3788519,-1.6374377,-0.22441308,-0.6613158
50,-0.2536168,-0.477045,-1.366151,-0.31930178,-0.35978085,-0.28636903,0.9262682,0.33284932,-1.6270988,0.060287014,-0.5887269
51,0.19682455,-1.0401447,-1.7013808,-0.46929562,-0.7339861,-0.6587382,0.40441674,0.33284932,-1.9752843,-0.011125252,-0.5524325
52,-0.48303503,-0.6832076,-0.019273706,0.35624102,-0.06655775,0.90610695,-0.004643619,0.3788519,-0.34842873,-0.336585,0.10086733
53,0.78708774,0.062161203,-0.13824406,0.15385756,0.44983202,0.5244336,-1.0610161,-0.26518416,0.7236084,0.20914066,0.24604508
54,1.4305716,0.38256192,-1.5780661,-0.8768014,-0.16538739,-1.6468245,-1.1165085,-0.5872022,-1.2151691,0.16418314,-0.5161381
55,0.47378176,-0.6605021,0.051482797,-1.198977,-1.1603336,-0.7891348,1.1014525,0.010831296,0.62857985,-0.8603124,0.17345622
56,0.261172,-1.4024974,-1.834712,-0.33675897,-0.27221367,-0.77446437,-0.22464877,-0.12717643,-1.6055522,-0.28082892,-0.7339046
57,0.17162101,-0.071026936,-0.04328981,-1.3666711,0.3048591,-0.12466097,1.3691412,-0.72520995,0.18970966,-0.5015873,0.4638117
58,1.4305716,0.38256192,-1.5780661,-0.8768014,-0.16538739,-1.6468245,-1.1165085,-0.5872022,-1.2151691,0.16418314,-0.5161381
59,0.24998152,-1.4612961,0.61575043,-1.5483906,-1.8159136,0.5654954,0.7674507,0.14883903,1.4687335,-1.52039,0.5001061
60,0.47378176,-0.6605021,0.051482797,-1.198977,-1.1603336,-0.7891348,1.1014525,0.010831296,0.62857985,-0.8603124,0.17345622
61,-0.22004539,-0.76004064,-0.3887155,-0.22657995,-0.34604496,-0.15578672,0.3854686,0.05683388,-0.33947617,-0.2583384,0.02827847
62,-0.57815856,0.30737454,0.1885471,-1.4257573,-0.5073999,-0.7822513,0.51058096,-0.49519706,-0.6563025,-1.1750937,-0.22578256
63,0.21357846,-0.6021757,-0.4267694,-0.2691887,-1.4093444,0.61291754,0.59321433,1.1148932,-0.29487884,0.26092595,-0.22578256
64,-0.074560225,-0.758366,-0.4752334,-1.0624845,-0.8958837,-1.6206766,-0.021795303,-0.173179,-2.2019172,-0.6642722,0.0645729
65,-0.8971095,0.27706942,-0.3316716,0.55419624,0.40019524,-0.4055292,0.21557748,0.24084419,-1.2274842,-0.04796961,-0.62502134
66,1.2151572,-0.6874999,-0.7777584,-0.8249966,-0.3522296,-0.061350614,0.23405105,-0.31118673,1.1510468,0.027976751,0.10086733
67,0.28631195,0.5927717,0.13775063,0.34634775,1.1612334,-0.09025997,-1.1181052,-0.5411996,-0.45860863,-0.44936928,0.20975065
68,-0.44948176,0.6473716,-0.14786693,-0.24364015,0.434654,0.4459287,-1.7938666,-0.31118673,-1.2005804,-0.31712705,-0.5887269
69,-0.88873255,1.7018279,-1.1642905,0.39918932,0.8848391,0.41017562,-2.7568922,-0.08117385,-2.5047174,0.16021894,-1.931621
70,-0.3907068,-1.213549,0.418019,0.43092299,1.1624374,0.539284,1.7548006,-0.49519706,1.8509793,-0.5035813,0.75416714
71,-0.8971095,0.27706942,-0.3316716,0.55419624,0.40019524,-0.4055292,0.21557748,0.24084419,-1.2274842,-0.04796961,-0.62502134
72,1.2151572,-0.6874999,-0.7777584,-0.8249966,-0.3522296,-0.061350614,0.23405105,-0.31118673,1.1510468,0.027976751,0.10086733
73,0.15765333,-1.6198218,-1.4359756,-0.30428076,-1.4343861,0.5572545,1.0461755,1.1608957,-1.0691191,0.57388216,-0.3709603
74,-1.0285997,-0.12294316,0.1883676,0.8020397,-0.024731994,0.29484814,0.80252725,0.8388777,-0.33449054,-0.1171543,-0.5524325
75,0.18838404,0.17510189,0.5228103,-0.16156627,0.66478586,-0.07812497,1.2281697,-0.40319186,1.2627423,0.18759894,0.7904616
76,0.60527205,-0.4260347,0.14966565,-0.97161967,-0.08199686,-0.52509177,0.1558108,-0.5411996,1.0480145,-1.7966881,-0.40725473
77,-1.5210078,0.8186386,-0.04892707,0.96897113,0.99176264,-0.17209776,-0.14572746,0.19484161,-1.6382364,0.0071675032,-0.8427879
78,0.8262317,0.9719001,-0.19916579,0.4427328,1.0535076,-0.6126037,-1.2258961,-0.4491945,0.18786894,0.50017613,-0.18948813
79,0.47377276,-0.51261437,-0.17863281,-1.167546,-0.68189615,0.10374345,-0.08445647,-0.08117385,-0.014376968,-0.49167293,-0.04431039
80,0.5409065,-0.091005266,-1.1321229,-0.26359874,0.15311545,0.3784023,-1.8593792,-0.31118673,-0.61847,0.19286555,-0.62502134
81,0.98572993,0.1367538,0.5705172,1.0869144,1.8342807,-1.1666684,-0.6173543,-0.6792074,1.0197903,-0.97172177,0.17345622
82,0.9437634,0.19741568,0.6212431,1.1912785,1.9199605,-1.1568865,-0.6546546,-0.6792074,1.0933895,-0.9980802,0.13716179
83,1.0276873,0.40550756,-0.5137897,-0.19200526,0.18875659,-0.70991075,-1.4556364,-0.21918157,-0.6891042,0.2618812,-0.22578256
84,0.98572993,0.1367538,0.5705172,1.0869144,1.8342807,-1.1666684,-0.6173543,-0.6792074,1.0197903,-0.97172177,0.17345622
85,0.9437634,0.19741568,0.6212431,1.1912785,1.9199605,-1.1568865,-0.6546546,-0.6792074,1.0933895,-0.9980802,0.13716179
86,0.9381727,0.03470573,0.42092457,1.1510587,1.8797407,-1.1455666,-0.5755743,-0.6792074,0.850302,-0.79150677,0.24604508
87,0.42060667,0.5036825,-0.102704346,0.30927163,0.99336725,-0.8443962,-1.3280547,-0.5411996,-1.1759906,-0.430674,0.13716179
88,0.06532514,-1.3363683,-1.0397534,-0.1600467,-1.3936238,0.31699902,0.2652061,1.1148932,-1.4041083,0.29494762,-0.3709603
89,0.034549117,-1.3130971,-1.0966538,-0.0993959,-1.3516573,0.2658947,0.3015116,1.1148932,-1.5242049,0.4114136,-0.33466586
90,-0.10254097,-1.2298667,-1.0057915,-0.12931523,-0.7634426,0.28069654,0.09547977,0.6088648,-1.307203,0.40342057,-0.18948813
91,1.1787723,-0.08262232,-0.06723529,-0.41912526,0.07954383,-0.1841104,-1.3190906,-0.4491945,0.31572008,-0.069271445,0.42751724
92,1.2347065,1.1009605,0.2659827,1.496629,2.216677,-0.74599767,-0.9101511,-0.63320476,1.211095,-0.4267587,0.0645729
93,0.17723894,-2.2825825,0.030142307,-0.17808875,-0.87831926,1.1261344,1.8075869,0.5628622,1.8365283,-0.12667876,0.75416714
94,1.2347065,1.1009605,0.2659827,1.496629,2.216677,-0.74599767,-0.9101511,-0.63320476,1.211095,-0.4267587,0.0645729
95,1.2179344,-0.06676209,0.116821736,-0.28443462,0.55918556,-0.008699536,-0.4051562,-0.49519706,1.0433838,0.041951656,0.57269496
96,0.90740573,-0.25545597,-2.046554,-0.5167948,0.07671189,-0.91581976,-1.3622627,-0.3571893,-1.9998055,0.52261937,-0.8790823
97,1.2711005,0.47107095,-1.5072367,-0.8756968,-0.35692722,-1.3354253,-1.393045,-0.3571893,-1.4659107,0.266698,-0.6613158
98,1.7382866,0.42447197,0.48484492,-0.050677538,0.82026094,-0.020685613,-0.58818775,-0.5411996,2.2512012,0.215536,0.6089894
99,1.2179344,-0.06676209,0.116821736,-0.28443462,0.55918556,-0.008699536,-0.4051562,-0.49519706,1.0433838,0.041951656,0.57269496
100,1.6963474,-0.40307462,-1.5274109,-0.7125411,-0.08308208,-0.61371744,-0.2741677,-0.4491945,0.40104285,0.609904,-0.1531937
101,0.90740573,-0.25545597,-2.046554,-0.5167948,0.07671189,-0.91581976,-1.3622627,-0.3571893,-1.9998055,0.52261937,-0.8790823
102,0.92415065,1.0234101,0.075501144,0.6313224,1.1012568,-1.0766063,-1.3853662,-0.49519706,0.26867488,0.41248882,-0.00801596
103,0.92415065,1.0234101,0.075501144,0.6313224,1.1012568,-1.0766063,-1.3853662,-0.49519706,0.26867488,0.41248882,-0.00801596
104,-0.8187672,0.007735461,0.16876654,0.161769,0.2851997,0.500442,-0.5952667,0.05683388,-0.75548065,-0.6638223,-0.40725473
105,0.8682436,-0.034985393,-0.05420232,-0.1621961,1.230486,-1.0170403,1.0558746,-0.63320476,-0.4071052,-0.03475076,0.9719337
106,1.4697019,0.8565159,0.39748374,0.59419113,1.3803422,0.62044656,-1.9310396,-0.5872022,1.6825902,0.32722163,0.42751724
107,1.0696539,0.31016776,0.47674945,0.48447445,1.207355,-0.63994354,-0.68342865,-0.4491945,0.616148,-0.051501215,0.53640056
108,0.44297853,0.5167075,0.3329701,0.083718374,0.7218114,-0.39837015,-0.76906127,-0.49519706,0.8096655,-0.8097757,-0.22578256
109,0.44297853,0.5167075,0.3329701,0.083718374,0.7218114,-0.39837015,-0.76906127,-0.49519706,0.8096655,-0.8097757,-0.22578256
110,0.042944223,0.25258622,-1.2788302,-2.1631129,-1.5020866,-0.43342048,-0.8648605,-0.21918157,-1.2423282,-1.3951321,-1.7138543
111,0.076506525,-0.36603358,-0.7379831,-0.49770558,-1.0211436,0.08844912,-0.15076679,0.51685965,-0.9186508,-0.35672796,-0.5524325
112,-0.018607885,-1.1068685,-1.152297,0.22987914,-0.63567734,0.39572638,0.9319725,0.74687254,-0.53548324,0.58311296,-0.11689926
113,1.0696539,0.31016776,0.47674945,0.48447445,1.207355,-0.63994354,-0.68342865,-0.4491945,0.616148,-0.051501215,0.53640056
114,0.9437543,0.37598574,0.5388195,0.44821036,1.2458279,-0.13638026,-0.7296993,-0.4491945,0.96902,-0.096554995,0.42751724
115,0.05131214,0.3617198,0.10770131,-1.1716266,-1.0956147,-0.9335361,0.5743751,0.010831296,-0.028562412,-0.714119,-0.22578256
116,0.652793,0.2808345,0.4551388,0.028770015,0.8982922,-0.34901404,-0.06708658,-0.63320476,1.3810861,0.11725545,0.53640056
117,0.8934335,-0.91641945,-1.760866,-0.94769526,-0.39877477,0.18985221,-0.30678743,-0.21918157,-0.47798464,0.29345897,-0.47984362
118,0.6024768,-0.5320785,-1.5417717,-0.9762176,-0.16996598,0.3277533,-0.50734043,-0.49519706,-0.29911488,-0.1177178,-0.47984362
119,0.22200084,-0.68035793,-1.5217388,-0.78093135,0.33856788,0.28720394,0.72147304,-0.173179,-1.802886,0.025935471,-0.18948813
120,-0.33754987,-0.6561293,-0.96558446,0.47498387,-0.19071059,-1.141212,-0.24846265,0.3788519,-2.3716977,0.00851886,-0.40725473
121,0.574487,-0.80503094,0.1555193,-0.47587764,-0.7807693,0.076298475,0.036804274,0.14883903,1.1842942,-0.5991007,0.0645729
122,0.13803147,0.57581717,-1.1418163,0.32771856,0.48426902,-0.4214222,-2.26501,-0.21918157,-1.7062113,0.045200706,-1.0605545
123,-0.5250106,0.30640265,-0.20117766,1.3906306,1.1072558,-0.2561819,-0.6818575,0.33284932,-1.6365211,-0.30873144,-0.5161381
124,-0.5362011,0.30640265,-0.23747206,1.3532621,1.1072558,-0.12577038,-0.7414063,0.33284932,-1.651586,-0.30873144,-0.5524325
125,1.1647956,0.0065234303,-1.547373,-0.35538805,-0.9491779,-1.2653377,-0.27685606,0.19484161,-0.23643646,0.03260081,-0.8427879
126,0.13803147,0.57581717,-1.1418163,0.32771856,0.48426902,-0.4214222,-2.26501,-0.21918157,-1.7062113,0.045200706,-1.0605545
127,0.6276077,1.0943182,0.6160555,0.8033242,1.2818928,-0.63932616,-2.3198683,-0.5411996,0.18461677,-0.71771055,-0.262077
128,1.1815494,0.8385233,-0.5055328,0.03930553,0.36981606,-0.7644351,-1.8256985,-0.4491945,0.098511815,0.26387513,-0.29837143
129,0.27791685,0.3677253,-0.14693275,-0.11860994,0.331224,-0.91087514,-1.4521779,-0.5872022,-0.6181376,-0.4018953,-0.11689926
130,0.9605264,0.9321886,-0.2331277,0.40530694,0.57049143,-0.5459401,-1.714396,-0.26518416,0.2748155,0.2566383,-0.3709603
131,0.093305826,-1.8274558,-0.66061807,0.21148747,-0.29751503,0.2492877,0.43181646,0.24084419,0.14068834,-0.16014144,0.13716179
132,0.88222027,0.113482654,0.076756,1.3072275,2.0545938,-1.0045685,-0.8175218,-0.6792074,0.5846194,-0.68270385,-0.00801596
133,-0.49982524,-0.37093514,-0.27825212,0.55862445,0.15309368,-0.50497216,0.83160794,0.28684676,-0.71669894,0.00999026,0.02827847
134,-0.004622072,-0.34520593,-0.7436552,-0.1772767,-0.11994913,-0.8007198,0.5174483,0.010831296,-0.6631068,-0.61971736,-0.5161381
135,0.88222027,0.113482654,0.076756,1.3072275,2.0545938,-1.0045685,-0.8175218,-0.6792074,0.5846194,-0.68270385,-0.00801596
136,-0.57815856,-0.97574675,-0.40591115,0.6587404,0.32794678,0.104672775,0.49912214,0.28684676,-0.52115387,-0.024031296,-0.18948813
137,-0.18928748,-0.8734296,-0.33899438,0.7165399,0.83572185,0.25996456,0.14417599,-0.21918157,0.74900347,-0.025286347,-0.08060482
138,-0.48863482,-1.0772146,-0.12431504,0.69610894,0.14393646,0.74496615,1.0121999,0.47085708,0.5861093,0.22372806,0.13716179
139,0.040148854,-0.9243688,-0.07048404,-0.12058157,-0.4786935,-0.6746537,1.4755471,0.33284932,-0.4963048,-0.46120036,0.57269496
140,0.15765333,-0.34469172,-1.5986719,-0.71638435,-0.63173854,-1.2525008,-0.36372644,-0.03517127,-2.8462794,-0.15817115,-0.4435492
141,0.6248577,-0.25036585,-0.043743968,-1.5882033,-0.7359491,-0.6451818,-0.22119045,-0.5411996,0.88846594,-2.0070932,-0.80649346
142,-0.3655487,0.097338885,-0.26935145,0.614035,-0.3622109,-0.10940683,0.17214507,0.8388777,-0.51730967,-0.11378533,-0.80649346
143,0.41782942,-0.67248905,-0.09868294,-0.7301209,-0.13661414,-0.26449358,1.0948366,-0.3571893,0.6675465,-0.47437632,0.6089894
144,1.1060569,-1.6372759,-0.957471,-0.42668682,-1.0047613,0.7876741,0.093168706,0.6088648,0.35214168,0.5146672,0.13716179
145,0.89061546,-0.35975897,-0.7486433,0.16043952,0.5426177,-0.4995584,-0.1847313,-0.12717643,-0.22375679,0.5944816,0.0645729
146,0.41782942,-0.67248905,-0.09868294,-0.7301209,-0.13661414,-0.26449358,1.0948366,-0.3571893,0.6675465,-0.47437632,0.6089894
147,-0.20045981,-0.9515697,-0.6647102,0.1565963,0.17797157,-0.55025595,1.0612829,0.10283646,-0.9200853,-0.09157562,0.0645729
148,-1.1321547,0.9629883,1.4876086,1.7308931,2.0929708,0.43279007,0.74625945,-0.21918157,1.8415345,0.23981687,0.35492837
149,1.3578198,-0.075913936,0.38707364,-0.26190713,0.7858239,0.21382844,-0.04134047,-0.5872022,1.5832012,0.06978154,0.9719337
150,1.3578198,-0.075913936,0.38707364,-0.26190713,0.7858239,0.21382844,-0.04134047,-0.5872022,1.5832012,0.06978154,0.9719337
151,-0.040988803,-0.8091732,-0.7042736,-0.48821726,-1.611105,-0.09068942,0.3578927,1.022888,-1.3638151,-0.19487828,-0.47984362
152,0.32551938,-0.7209188,-0.79538804,-1.7401812,-2.7250612,-0.9921544,0.23923576,0.88488024,-1.7912557,-0.94831234,-0.7339046
153,0.32551938,-0.7209188,-0.79538804,-1.7401812,-2.7250612,-0.9921544,0.23923576,0.88488024,-1.7912557,-0.94831234,-0.7339046
154,-0.040988803,-0.8091732,-0.7042736,-0.48821726,-1.611105,-0.09068942,0.3578927,1.022888,-1.3638151,-0.19487828,-0.47984362
155,1.4977051,0.4596642,-0.113616824,0.47167256,1.2218714,-0.292548,-0.11935407,-0.49519706,1.3024005,0.27058947,0.6452838
156,0.4541962,-0.41959548,-0.6136636,-0.59473294,-0.64667857,-0.25045568,0.47430107,0.19484161,0.120223075,-0.5674993,-0.4435492
157,1.3578198,-0.075913936,0.38707364,-0.26190713,0.7858239,0.21382844,-0.04134047,-0.5872022,1.5832012,0.06978154,0.9719337
158,0.92137337,0.5121316,-0.2208494,0.06678082,0.53954786,-0.6635237,-1.2005585,-0.31118673,-0.4004593,0.17753923,0.02827847
159,0.9521495,0.3273109,-0.3441641,0.049843274,0.40328684,-0.9254352,-0.91607106,-0.173179,-0.57211316,0.39799133,-0.00801596
160,0.05129403,-0.05677545,0.32830507,0.9626939,1.3520899,1.0800009,-1.1794173,-0.26518416,1.110503,0.1631617,0.0645729
161,-0.024207681,-1.1231202,0.7725954,-0.6291951,-1.8814566,0.4306575,1.4353371,1.1148932,0.9117846,-0.7710164,0.2823395
162,0.2891028,0.16195439,0.4263466,-0.033627525,0.624566,0.590298,-0.16095799,-0.40319186,1.521599,-0.17712536,0.2823395
163,1.4389801,-2.4560382,0.7250656,0.05270475,-0.0034896582,1.8910146,0.8929161,-0.08117385,4.8383718,-0.6277594,1.0445226
164,-0.54458714,-0.7568283,0.3262226,0.4165442,-0.28382266,1.6095638,1.2767429,1.1608957,0.05567868,0.18279946,0.13716179
165,0.08491075,-1.6613305,-0.83516115,0.13570309,-0.17498995,0.85623324,1.0910397,0.3788519,0.39348558,0.10199539,0.10086733
166,0.006577432,-1.7615154,0.8343425,-0.0645287,-0.7087064,1.1804829,1.5364411,0.5628622,2.225871,-1.3009832,0.4638117
167,0.67801917,-0.93312883,-1.7502764,-0.07273257,-0.7442285,-0.047493458,-0.269159,0.6088648,-1.3437068,0.21554232,-0.6976102
168,1.2599372,-1.3771598,-1.0859554,-0.49304006,-1.0811648,-0.05700183,0.21640202,0.5628622,-0.3529584,0.2927437,0.17345622
169,0.40383458,-1.2876935,0.1974152,0.32574692,-0.7396716,0.7123171,1.942029,1.1148932,1.2595747,0.12147057,0.4638117
170,1.3606242,0.5685432,-1.1993625,-0.68815434,-0.094647646,-1.3128622,-1.2106793,-0.3571893,-1.1934344,0.21398103,-0.4435492
171,0.21920544,-0.42591214,1.2321423,-1.9735311,-0.9459006,-0.6582569,1.0366635,-0.6792074,1.7128935,-2.8569102,0.17345622
172,-0.68449974,1.0738677,0.4344241,0.70972276,1.3018132,-0.60641325,-0.6389016,-0.4491945,-0.78564364,-0.37942845,-0.11689926
173,-0.6005667,1.0086299,0.71092117,0.60076076,1.1281643,-0.64788866,-0.63990736,-0.40319186,-0.4576335,-0.67516065,-0.11689926
174,-0.11652675,-0.6576009,0.15368918,-1.1573029,-0.49047524,-0.6746331,-0.024357826,-0.4491945,-0.72623444,-1.0466466,0.24604508
175,1.9173251,1.1998622,0.7578432,0.3227157,1.1261349,-0.95084536,-0.7265277,-0.6792074,2.1529868,0.37711567,0.826756
176,0.68635535,0.8959584,0.14116082,0.6210793,1.0478438,-0.23061705,-1.7444404,-0.26518416,-0.15330395,0.2566383,-0.08060482
177,0.24152291,0.99761486,0.8866506,1.661114,2.095096,-0.571621,-1.1141372,-0.40319186,0.08727181,-0.0045734644,0.5001061
178,0.24152291,1.0350055,1.021812,1.661114,2.095096,-0.5879627,-1.200026,-0.40319186,0.15759307,-0.102344155,0.5001061
179,0.045694232,0.67463845,0.3496657,0.977535,1.0794488,-0.6529149,-0.5065345,-0.12717643,-0.2193233,0.06242463,0.13716179
180,-0.07457839,0.13280019,0.0494732,-0.23356687,-0.6750499,-1.0078232,0.47792828,0.3788519,-0.89350116,-0.26272887,0.02827847
181,-0.4131059,-0.45068395,0.9802367,0.65949506,-0.6387689,0.63769203,0.46171373,1.1608957,0.75818926,-0.8534372,-0.3709603
182,0.2387457,0.6505984,0.34499836,-0.015293017,0.6774366,-0.7309322,-0.94990516,-0.5872022,-0.31320235,-0.42825377,0.24604508
183,0.19677918,0.63248336,0.38696492,-0.06674792,0.71940315,-0.5977246,-0.86860836,-0.5872022,-0.28554073,-0.42825377,0.24604508
184,1.9173251,1.1998622,0.7578432,0.3227157,1.1261349,-0.95084536,-0.7265277,-0.6792074,2.1529868,0.37711567,0.826756
185,0.89622426,-0.8787177,-0.11437154,-0.34164932,-0.8363527,0.35008985,0.95726633,0.5628622,0.90807116,0.08617023,0.5001061
186,0.36186805,-0.28698763,-1.7242486,-0.4060861,0.1140998,-0.58154774,-0.375885,-0.26518416,-1.5508453,0.105557084,-0.7339046
187,0.23597753,-0.20879097,0.09854832,-2.7201414,0.7392788,1.127254,2.8883705,-0.49519706,-1.3033223,-0.75520855,0.5001061
188,0.3087201,-0.292724,0.059669077,-2.704308,0.699059,1.0266563,2.844442,-0.49519706,-1.3018789,-0.8002623,0.5001061
189,0.36187705,-0.3346905,0.00894326,-2.7899878,0.61337924,1.0954499,2.8443627,-0.49519706,-1.2670279,-0.75520855,0.53640056
